seqname,source,feature,start,end,score,strand,frame,attribute,CRT
Bd4,phytozome9_0,gene,2118550,2119925,.,+,.,Bradi4g02876,1
Bd4,phytozome9_0,gene,2130526,2135055,.,+,.,Bradi4g02882,1
Bd4,phytozome9_0,gene,2135498,2135968,.,-,.,Bradi4g02890,0
Bd4,phytozome9_0,gene,2137135,2141974,.,-,.,Bradi4g02900,2
Bd4,phytozome9_0,gene,2144483,2162831,.,-,.,Bradi4g02910,0
Bd4,phytozome9_0,gene,2163891,2165078,.,-,.,Bradi4g02920,0
Bd4,phytozome9_0,gene,2176699,2181583,.,+,.,Bradi4g02930,1
Bd4,phytozome9_0,gene,2183482,2185752,.,+,.,Bradi4g02940,2
Bd4,phytozome9_0,gene,2185951,2187850,.,-,.,Bradi4g02950,2
Bd4,phytozome9_0,gene,2196325,2201035,.,-,.,Bradi4g02960,0
Bd4,phytozome9_0,gene,2212794,2216775,.,-,.,Bradi4g02970,0
Bd4,phytozome9_0,gene,2223452,2226509,.,+,.,Bradi4g02980,0
Bd4,phytozome9_0,gene,2230411,2242702,.,+,.,Bradi4g02990,0
Bd4,phytozome9_0,gene,2255080,2259068,.,+,.,Bradi4g03000,0
Bd4,phytozome9_0,gene,2266079,2269227,.,-,.,Bradi4g03005,4
Bd4,phytozome9_0,gene,2271327,2273342,.,+,.,Bradi4g03010,2
Bd4,phytozome9_0,gene,2273813,2274325,.,-,.,Bradi4g03020,0
Bd4,phytozome9_0,gene,2323051,2328098,.,-,.,Bradi4g03030,1
Bd4,phytozome9_0,gene,2370432,2373455,.,+,.,Bradi4g03040,1
Bd4,phytozome9_0,gene,2395337,2409280,.,+,.,Bradi4g03050,2
Bd4,phytozome9_0,gene,2410197,2413393,.,+,.,Bradi4g03060,0
Bd4,phytozome9_0,gene,2417289,2418632,.,+,.,Bradi4g03070,1
Bd4,phytozome9_0,gene,2420289,2421973,.,+,.,Bradi4g03080,1
Bd4,phytozome9_0,gene,2423604,2424170,.,+,.,Bradi4g03083,2
Bd4,phytozome9_0,gene,2425087,2426327,.,+,.,Bradi4g03086,2
Bd4,phytozome9_0,gene,2426333,2426637,.,+,.,Bradi4g03090,2
Bd4,phytozome9_0,gene,2430119,2431697,.,+,.,Bradi4g03093,0
Bd4,phytozome9_0,gene,2440393,2445737,.,+,.,Bradi4g03096,0
Bd4,phytozome9_0,gene,2453328,2454695,.,+,.,Bradi4g03100,1
Bd4,phytozome9_0,gene,2460402,2462035,.,+,.,Bradi4g03107,0
Bd4,phytozome9_0,gene,2463763,2466586,.,+,.,Bradi4g03114,1
Bd4,phytozome9_0,gene,2472984,2475129,.,+,.,Bradi4g03121,0
Bd4,phytozome9_0,gene,2480575,2485983,.,-,.,Bradi4g03130,1
Bd4,phytozome9_0,gene,2497178,2502745,.,-,.,Bradi4g03140,1
Bd4,phytozome9_0,gene,2503752,2507534,.,-,.,Bradi4g03150,0
Bd4,phytozome9_0,gene,2509302,2511534,.,-,.,Bradi4g03160,1
Bd4,phytozome9_0,gene,2521481,2523183,.,-,.,Bradi4g03170,1
Bd4,phytozome9_0,gene,2529591,2531511,.,+,.,Bradi4g03180,2
Bd4,phytozome9_0,gene,2546476,2547505,.,+,.,Bradi4g03190,0
Bd4,phytozome9_0,gene,2548841,2554184,.,-,.,Bradi4g03197,1
Bd4,phytozome9_0,gene,2556931,2558639,.,+,.,Bradi4g03210,2
Bd4,phytozome9_0,gene,2560090,2561772,.,-,.,Bradi4g03215,0
Bd4,phytozome9_0,gene,2562252,2566013,.,+,.,Bradi4g03220,1
Bd4,phytozome9_0,gene,2564366,2569193,.,-,.,Bradi4g03230,0
Bd4,phytozome9_0,gene,2579984,2582237,.,+,.,Bradi4g03240,0
Bd4,phytozome9_0,gene,2583623,2586209,.,+,.,Bradi4g03250,0
Bd4,phytozome9_0,gene,2592742,2594405,.,+,.,Bradi4g03260,1
Bd4,phytozome9_0,gene,2608002,2609643,.,+,.,Bradi4g03270,2
Bd4,phytozome9_0,gene,2617534,2618094,.,+,.,Bradi4g03280,1
Bd4,phytozome9_0,gene,2631117,2631901,.,-,.,Bradi4g03290,0
Bd4,phytozome9_0,gene,2648046,2650284,.,+,.,Bradi4g03296,1
Bd4,phytozome9_0,gene,2662903,2667070,.,+,.,Bradi4g03302,0
Bd4,phytozome9_0,gene,2670857,2680158,.,+,.,Bradi4g03310,1
Bd4,phytozome9_0,gene,2679473,2681633,.,-,.,Bradi4g03320,0
Bd4,phytozome9_0,gene,2684363,2685050,.,+,.,Bradi4g03330,1
Bd4,phytozome9_0,gene,2686963,2687592,.,+,.,Bradi4g03340,0
Bd4,phytozome9_0,gene,2689898,2692502,.,-,.,Bradi4g03350,0
Bd4,phytozome9_0,gene,2694504,2700751,.,+,.,Bradi4g03360,1
Bd4,phytozome9_0,gene,2706132,2706950,.,+,.,Bradi4g03370,1
Bd4,phytozome9_0,gene,2707337,2710561,.,-,.,Bradi4g03380,0
Bd4,phytozome9_0,gene,2712213,2713720,.,+,.,Bradi4g03390,1
Bd4,phytozome9_0,gene,2715390,2719677,.,-,.,Bradi4g03397,2
Bd4,phytozome9_0,gene,2727201,2727992,.,-,.,Bradi4g03410,0
Bd4,phytozome9_0,gene,2735486,2745433,.,+,.,Bradi4g03420,0
Bd4,phytozome9_0,gene,2748555,2751404,.,-,.,Bradi4g03430,2
Bd4,phytozome9_0,gene,2751479,2753381,.,-,.,Bradi4g03440,0
Bd4,phytozome9_0,gene,2756557,2757432,.,+,.,Bradi4g03450,2
Bd4,phytozome9_0,gene,2761236,2762183,.,+,.,Bradi4g03460,0
Bd4,phytozome9_0,gene,2763536,2765591,.,-,.,Bradi4g03470,1
Bd4,phytozome9_0,gene,2768119,2772332,.,-,.,Bradi4g03477,1
Bd4,phytozome9_0,gene,2776286,2781675,.,+,.,Bradi4g03490,1
Bd4,phytozome9_0,gene,2803752,2806534,.,+,.,Bradi4g03500,0
Bd4,phytozome9_0,gene,2809352,2810405,.,-,.,Bradi4g03510,2
Bd4,phytozome9_0,gene,2812342,2814882,.,-,.,Bradi4g03520,0
Bd4,phytozome9_0,gene,2815866,2818233,.,-,.,Bradi4g03530,1
Bd4,phytozome9_0,gene,2833183,2834897,.,+,.,Bradi4g03540,1
Bd4,phytozome9_0,gene,2837272,2838600,.,-,.,Bradi4g03550,0
Bd4,phytozome9_0,gene,2840913,2842849,.,-,.,Bradi4g03560,0
Bd4,phytozome9_0,gene,2843649,2844107,.,+,.,Bradi4g03570,0
Bd4,phytozome9_0,gene,2849302,2850395,.,-,.,Bradi4g03580,0
Bd4,phytozome9_0,gene,2860032,2861628,.,-,.,Bradi4g03590,0
Bd4,phytozome9_0,gene,2872046,2873851,.,-,.,Bradi4g03600,1
Bd4,phytozome9_0,gene,2878208,2880100,.,+,.,Bradi4g03610,1
Bd4,phytozome9_0,gene,2887616,2890342,.,+,.,Bradi4g03620,1
Bd4,phytozome9_0,gene,2894320,2897699,.,+,.,Bradi4g03630,2
Bd4,phytozome9_0,gene,2898630,2901831,.,+,.,Bradi4g03640,1
Bd4,phytozome9_0,gene,2904693,2908344,.,+,.,Bradi4g03650,0
Bd4,phytozome9_0,gene,2911599,2915290,.,+,.,Bradi4g03660,1
Bd4,phytozome9_0,gene,2922616,2927355,.,+,.,Bradi4g03670,0
Bd4,phytozome9_0,gene,2927621,2931745,.,-,.,Bradi4g03680,0
Bd4,phytozome9_0,gene,2946322,2950988,.,+,.,Bradi4g03690,1
Bd4,phytozome9_0,gene,2952906,2955432,.,+,.,Bradi4g03700,0
Bd4,phytozome9_0,gene,2958292,2963534,.,-,.,Bradi4g03710,2
Bd4,phytozome9_0,gene,2984858,2996652,.,+,.,Bradi4g03720,1
Bd4,phytozome9_0,gene,2996861,2998212,.,-,.,Bradi4g03730,1
Bd4,phytozome9_0,gene,3005526,3017669,.,-,.,Bradi4g03737,0
Bd4,phytozome9_0,gene,3024662,3028853,.,+,.,Bradi4g03750,0
Bd4,phytozome9_0,gene,3031048,3032799,.,-,.,Bradi4g03757,0
Bd4,phytozome9_0,gene,3037314,3038967,.,-,.,Bradi4g03767,0
Bd4,phytozome9_0,gene,3040561,3044117,.,+,.,Bradi4g03777,0
Bd4,phytozome9_0,gene,3044948,3049047,.,+,.,Bradi4g03787,1
Bd4,phytozome9_0,gene,3051452,3055775,.,+,.,Bradi4g03800,1
Bd4,phytozome9_0,gene,3063891,3065891,.,-,.,Bradi4g03810,0
Bd4,phytozome9_0,gene,3066376,3067311,.,+,.,Bradi4g03820,0
Bd4,phytozome9_0,gene,3069931,3075918,.,+,.,Bradi4g03827,0
Bd4,phytozome9_0,gene,3076575,3080299,.,+,.,Bradi4g03840,0
Bd4,phytozome9_0,gene,3082381,3086340,.,+,.,Bradi4g03847,0
Bd4,phytozome9_0,gene,3089182,3091928,.,+,.,Bradi4g03860,0
Bd4,phytozome9_0,gene,3112277,3115094,.,-,.,Bradi4g03867,1
Bd4,phytozome9_0,gene,3129288,3131907,.,+,.,Bradi4g03880,0
Bd4,phytozome9_0,gene,3136098,3141354,.,+,.,Bradi4g03890,2
Bd4,phytozome9_0,gene,3143452,3148979,.,-,.,Bradi4g03900,0
Bd4,phytozome9_0,gene,3150623,3153996,.,-,.,Bradi4g03910,1
Bd4,phytozome9_0,gene,3165296,3172899,.,-,.,Bradi4g03920,0
Bd4,phytozome9_0,gene,3184232,3184876,.,-,.,Bradi4g03930,1
Bd4,phytozome9_0,gene,3192031,3196576,.,+,.,Bradi4g03940,3
Bd4,phytozome9_0,gene,3198028,3198710,.,-,.,Bradi4g03950,1
Bd4,phytozome9_0,gene,3203503,3210075,.,-,.,Bradi4g03960,1
Bd4,phytozome9_0,gene,3216971,3220544,.,+,.,Bradi4g03970,0
Bd4,phytozome9_0,gene,3221027,3230553,.,-,.,Bradi4g03980,1
Bd4,phytozome9_0,gene,3234464,3235447,.,-,.,Bradi4g03985,2
Bd4,phytozome9_0,gene,3243892,3244348,.,-,.,Bradi4g03990,1
Bd4,phytozome9_0,gene,3246056,3246370,.,-,.,Bradi4g04000,1
Bd4,phytozome9_0,gene,3249594,3252172,.,+,.,Bradi4g04010,1
Bd4,phytozome9_0,gene,3253049,3253438,.,-,.,Bradi4g04020,2
Bd4,phytozome9_0,gene,3254310,3260704,.,-,.,Bradi4g04030,0
Bd4,phytozome9_0,gene,3265161,3271810,.,+,.,Bradi4g04040,0
Bd4,phytozome9_0,gene,3274239,3275690,.,-,.,Bradi4g04050,2
Bd4,phytozome9_0,gene,3282254,3289848,.,+,.,Bradi4g04060,2
Bd4,phytozome9_0,gene,3293472,3301255,.,+,.,Bradi4g04070,2
Bd4,phytozome9_0,gene,3306948,3313263,.,+,.,Bradi4g04077,0
Bd4,phytozome9_0,gene,3316256,3317364,.,+,.,Bradi4g04090,1
Bd4,phytozome9_0,gene,3341822,3346806,.,-,.,Bradi4g04100,0
Bd4,phytozome9_0,gene,3348989,3354574,.,-,.,Bradi4g04110,2
Bd4,phytozome9_0,gene,3355874,3357782,.,+,.,Bradi4g04120,1
Bd4,phytozome9_0,gene,3358061,3362806,.,+,.,Bradi4g04130,1
Bd4,phytozome9_0,gene,3366718,3367776,.,+,.,Bradi4g04140,2
Bd4,phytozome9_0,gene,3368285,3368941,.,+,.,Bradi4g04150,0
Bd4,phytozome9_0,gene,3371866,3372714,.,+,.,Bradi4g04160,0
Bd4,phytozome9_0,gene,3374766,3375131,.,+,.,Bradi4g04170,0
Bd4,phytozome9_0,gene,3392977,3393850,.,+,.,Bradi4g04180,1
Bd4,phytozome9_0,gene,3399461,3400396,.,+,.,Bradi4g04190,4
Bd4,phytozome9_0,gene,3402192,3403035,.,+,.,Bradi4g04200,3
Bd4,phytozome9_0,gene,3404370,3405213,.,+,.,Bradi4g04210,0
Bd4,phytozome9_0,gene,3417110,3421010,.,+,.,Bradi4g04220,0
Bd4,phytozome9_0,gene,3427602,3430344,.,+,.,Bradi4g04227,0
Bd4,phytozome9_0,gene,3441646,3444794,.,+,.,Bradi4g04240,0
Bd4,phytozome9_0,gene,3457010,3464952,.,-,.,Bradi4g04250,2
Bd4,phytozome9_0,gene,3492948,3494800,.,+,.,Bradi4g04260,1
Bd4,phytozome9_0,gene,3499888,3505376,.,-,.,Bradi4g04270,1
Bd4,phytozome9_0,gene,3512300,3515769,.,+,.,Bradi4g04280,0
Bd4,phytozome9_0,gene,3518662,3520740,.,+,.,Bradi4g04290,0
Bd4,phytozome9_0,gene,3521716,3522799,.,-,.,Bradi4g04300,1
Bd4,phytozome9_0,gene,3527348,3529861,.,+,.,Bradi4g04310,2
Bd4,phytozome9_0,gene,3539625,3541282,.,+,.,Bradi4g04320,1
Bd4,phytozome9_0,gene,3541853,3544948,.,+,.,Bradi4g04327,0
Bd4,phytozome9_0,gene,3547095,3549803,.,-,.,Bradi4g04340,0
Bd4,phytozome9_0,gene,3564837,3567335,.,-,.,Bradi4g04347,1
Bd4,phytozome9_0,gene,3568263,3577849,.,-,.,Bradi4g04360,3
Bd4,phytozome9_0,gene,3578782,3581733,.,-,.,Bradi4g04370,1
Bd4,phytozome9_0,gene,3584328,3585999,.,-,.,Bradi4g04380,0
Bd4,phytozome9_0,gene,3587186,3591108,.,-,.,Bradi4g04390,0
Bd4,phytozome9_0,gene,3591625,3599674,.,-,.,Bradi4g04400,0
Bd4,phytozome9_0,gene,3604604,3606021,.,+,.,Bradi4g04407,0
Bd4,phytozome9_0,gene,3608109,3612810,.,-,.,Bradi4g04420,1
Bd4,phytozome9_0,gene,3641515,3642510,.,+,.,Bradi4g04430,0
Bd4,phytozome9_0,gene,3652049,3656955,.,+,.,Bradi4g04440,1
Bd4,phytozome9_0,gene,3659401,3661134,.,-,.,Bradi4g04445,0
Bd4,phytozome9_0,gene,3667708,3668739,.,+,.,Bradi4g04450,0
Bd4,phytozome9_0,gene,3680666,3684779,.,+,.,Bradi4g04460,0
Bd4,phytozome9_0,gene,3687248,3696919,.,+,.,Bradi4g04470,2
Bd4,phytozome9_0,gene,3698502,3701125,.,-,.,Bradi4g04477,0
Bd4,phytozome9_0,gene,3703412,3707728,.,-,.,Bradi4g04484,1
Bd4,phytozome9_0,gene,3708665,3711283,.,-,.,Bradi4g04491,4
Bd4,phytozome9_0,gene,3727320,3729761,.,+,.,Bradi4g04500,0
Bd4,phytozome9_0,gene,3733525,3736557,.,+,.,Bradi4g04510,0
Bd4,phytozome9_0,gene,3747479,3747980,.,-,.,Bradi4g04520,0
Bd4,phytozome9_0,gene,3748604,3749104,.,+,.,Bradi4g04530,1
Bd4,phytozome9_0,gene,3759708,3762873,.,+,.,Bradi4g04540,0
Bd4,phytozome9_0,gene,3765479,3767223,.,+,.,Bradi4g04550,1
Bd4,phytozome9_0,gene,3769297,3773113,.,-,.,Bradi4g04560,0
Bd4,phytozome9_0,gene,3773421,3776664,.,+,.,Bradi4g04567,0
Bd4,phytozome9_0,gene,3777073,3782582,.,+,.,Bradi4g04580,0
Bd4,phytozome9_0,gene,3786278,3787279,.,+,.,Bradi4g04590,1
Bd4,phytozome9_0,gene,3790549,3791241,.,+,.,Bradi4g04600,0
Bd4,phytozome9_0,gene,3793264,3795059,.,+,.,Bradi4g04610,0
Bd4,phytozome9_0,gene,3795674,3797076,.,-,.,Bradi4g04620,1
Bd4,phytozome9_0,gene,3806330,3808158,.,+,.,Bradi4g04627,1
Bd4,phytozome9_0,gene,3812438,3814681,.,+,.,Bradi4g04640,1
Bd4,phytozome9_0,gene,3813770,3821360,.,-,.,Bradi4g04650,1
Bd4,phytozome9_0,gene,3823596,3826824,.,-,.,Bradi4g04655,1
Bd4,phytozome9_0,gene,3832008,3836620,.,-,.,Bradi4g04657,0
Bd4,phytozome9_0,gene,3842418,3845825,.,+,.,Bradi4g04662,0
Bd4,phytozome9_0,gene,3850571,3855571,.,+,.,Bradi4g04670,1
Bd4,phytozome9_0,gene,3856589,3857318,.,+,.,Bradi4g04680,0
Bd4,phytozome9_0,gene,3866579,3868549,.,-,.,Bradi4g04690,2
Bd4,phytozome9_0,gene,3868756,3871911,.,+,.,Bradi4g04700,0
Bd4,phytozome9_0,gene,3874528,3874719,.,+,.,Bradi4g04710,2
Bd4,phytozome9_0,gene,3875691,3876975,.,-,.,Bradi4g04720,1
Bd4,phytozome9_0,gene,3888501,3893387,.,+,.,Bradi4g04730,1
Bd4,phytozome9_0,gene,3893975,3896107,.,-,.,Bradi4g04740,0
Bd4,phytozome9_0,gene,3898093,3902772,.,-,.,Bradi4g04750,0
Bd4,phytozome9_0,gene,3903859,3904646,.,-,.,Bradi4g04760,0
Bd4,phytozome9_0,gene,3906678,3907517,.,-,.,Bradi4g04770,2
Bd4,phytozome9_0,gene,3913611,3918410,.,-,.,Bradi4g04780,0
Bd4,phytozome9_0,gene,3922342,3922960,.,-,.,Bradi4g04790,1
Bd4,phytozome9_0,gene,3923942,3925964,.,-,.,Bradi4g04800,0
Bd4,phytozome9_0,gene,3926676,3929836,.,+,.,Bradi4g04810,1
Bd4,phytozome9_0,gene,3929935,3931720,.,-,.,Bradi4g04820,0
Bd4,phytozome9_0,gene,3932625,3935674,.,+,.,Bradi4g04830,0
Bd4,phytozome9_0,gene,3936252,3938306,.,+,.,Bradi4g04840,0
Bd4,phytozome9_0,gene,3947217,3947823,.,-,.,Bradi4g04845,1
Bd4,phytozome9_0,gene,3958295,3961698,.,+,.,Bradi4g04850,0
Bd4,phytozome9_0,gene,3966860,3967810,.,-,.,Bradi4g04860,1
Bd4,phytozome9_0,gene,3974777,3983211,.,+,.,Bradi4g04870,2
Bd4,phytozome9_0,gene,3982201,3986387,.,-,.,Bradi4g04880,0
Bd4,phytozome9_0,gene,3991419,3993282,.,-,.,Bradi4g04890,1
Bd4,phytozome9_0,gene,4000618,4002054,.,-,.,Bradi4g04900,0
Bd4,phytozome9_0,gene,4008037,4011688,.,-,.,Bradi4g04910,1
Bd4,phytozome9_0,gene,4013413,4015686,.,-,.,Bradi4g04917,0
Bd4,phytozome9_0,gene,4022813,4026859,.,-,.,Bradi4g04930,2
Bd4,phytozome9_0,gene,4030020,4031785,.,+,.,Bradi4g04940,1
Bd4,phytozome9_0,gene,4042442,4044153,.,-,.,Bradi4g04950,0
Bd4,phytozome9_0,gene,4046501,4050009,.,-,.,Bradi4g04965,0
Bd4,phytozome9_0,gene,4051601,4052684,.,-,.,Bradi4g04980,0
Bd4,phytozome9_0,gene,4053363,4057499,.,-,.,Bradi4g04987,0
Bd4,phytozome9_0,gene,4078446,4082190,.,+,.,Bradi4g05000,1
Bd4,phytozome9_0,gene,4082551,4087655,.,-,.,Bradi4g05010,1
Bd4,phytozome9_0,gene,4091463,4095073,.,-,.,Bradi4g05020,2
Bd4,phytozome9_0,gene,4111802,4115905,.,+,.,Bradi4g05027,0
Bd4,phytozome9_0,gene,4120438,4121213,.,-,.,Bradi4g05040,0
Bd4,phytozome9_0,gene,4122758,4126546,.,-,.,Bradi4g05050,0
Bd4,phytozome9_0,gene,4136257,4137988,.,+,.,Bradi4g05060,0
Bd4,phytozome9_0,gene,4147178,4148014,.,+,.,Bradi4g05070,0
Bd4,phytozome9_0,gene,4154217,4155130,.,+,.,Bradi4g05080,0
Bd4,phytozome9_0,gene,4157456,4158787,.,-,.,Bradi4g05090,2
Bd4,phytozome9_0,gene,4183649,4189263,.,+,.,Bradi4g05100,0
Bd4,phytozome9_0,gene,4191531,4207163,.,+,.,Bradi4g05110,0
Bd4,phytozome9_0,gene,4217510,4218675,.,-,.,Bradi4g05120,0
Bd4,phytozome9_0,gene,4223054,4226263,.,+,.,Bradi4g05130,0
Bd4,phytozome9_0,gene,4224825,4228438,.,-,.,Bradi4g05140,1
Bd4,phytozome9_0,gene,4229890,4232035,.,-,.,Bradi4g05150,2
Bd4,phytozome9_0,gene,4235535,4240696,.,-,.,Bradi4g05157,0
Bd4,phytozome9_0,gene,4255594,4257830,.,+,.,Bradi4g05170,0
Bd4,phytozome9_0,gene,4258811,4259488,.,+,.,Bradi4g05180,1
Bd4,phytozome9_0,gene,4259778,4261153,.,-,.,Bradi4g05190,1
Bd4,phytozome9_0,gene,4263062,4263754,.,+,.,Bradi4g05200,1
Bd4,phytozome9_0,gene,4289613,4291168,.,+,.,Bradi4g05210,0
Bd4,phytozome9_0,gene,4291411,4292121,.,+,.,Bradi4g05220,0
Bd4,phytozome9_0,gene,4294952,4296225,.,+,.,Bradi4g05230,0
Bd4,phytozome9_0,gene,4305752,4307915,.,+,.,Bradi4g05240,1
Bd4,phytozome9_0,gene,4312802,4313778,.,-,.,Bradi4g05250,0
Bd4,phytozome9_0,gene,4315400,4316236,.,-,.,Bradi4g05260,0
Bd4,phytozome9_0,gene,4334565,4335288,.,+,.,Bradi4g05270,0
Bd4,phytozome9_0,gene,4338248,4344077,.,+,.,Bradi4g05280,0
Bd4,phytozome9_0,gene,4370131,4371139,.,+,.,Bradi4g05290,0
Bd4,phytozome9_0,gene,4371657,4374696,.,-,.,Bradi4g05300,2
Bd4,phytozome9_0,gene,4377086,4385927,.,+,.,Bradi4g05310,1
Bd4,phytozome9_0,gene,4387742,4394091,.,+,.,Bradi4g05317,1
Bd4,phytozome9_0,gene,4394188,4402453,.,-,.,Bradi4g05327,1
Bd4,phytozome9_0,gene,4406112,4413881,.,-,.,Bradi4g05340,0
Bd4,phytozome9_0,gene,4415463,4418565,.,-,.,Bradi4g05350,0
Bd4,phytozome9_0,gene,4420410,4424490,.,+,.,Bradi4g05360,0
Bd4,phytozome9_0,gene,4423928,4430142,.,-,.,Bradi4g05370,1
Bd4,phytozome9_0,gene,4446048,4448234,.,+,.,Bradi4g05380,0
Bd4,phytozome9_0,gene,4462507,4463947,.,-,.,Bradi4g05390,0
Bd4,phytozome9_0,gene,4466681,4470341,.,+,.,Bradi4g05400,0
Bd4,phytozome9_0,gene,4473564,4476194,.,-,.,Bradi4g05410,1
Bd4,phytozome9_0,gene,4480505,4482694,.,-,.,Bradi4g05420,1
Bd4,phytozome9_0,gene,4486492,4487181,.,+,.,Bradi4g05430,2
Bd4,phytozome9_0,gene,4491035,4491903,.,-,.,Bradi4g05440,1
Bd4,phytozome9_0,gene,4511562,4514336,.,+,.,Bradi4g05450,0
Bd4,phytozome9_0,gene,4518023,4520518,.,+,.,Bradi4g05455,0
Bd4,phytozome9_0,gene,4566660,4571260,.,-,.,Bradi4g05460,1
Bd4,phytozome9_0,gene,4589127,4589730,.,+,.,Bradi4g05470,0
Bd4,phytozome9_0,gene,4604763,4606780,.,+,.,Bradi4g05480,0
Bd4,phytozome9_0,gene,4613797,4616026,.,-,.,Bradi4g05490,0
Bd4,phytozome9_0,gene,4617210,4618213,.,-,.,Bradi4g05500,1
Bd4,phytozome9_0,gene,4624653,4629807,.,+,.,Bradi4g05510,1
Bd4,phytozome9_0,gene,4631108,4635193,.,-,.,Bradi4g05517,0
Bd4,phytozome9_0,gene,4648661,4650883,.,+,.,Bradi4g05530,0
Bd4,phytozome9_0,gene,4653009,4657238,.,+,.,Bradi4g05540,0
Bd4,phytozome9_0,gene,4657632,4662932,.,-,.,Bradi4g05550,0
Bd4,phytozome9_0,gene,4668723,4669892,.,-,.,Bradi4g05560,0
Bd4,phytozome9_0,gene,4670168,4674035,.,+,.,Bradi4g05570,1
Bd4,phytozome9_0,gene,4674198,4678685,.,-,.,Bradi4g05580,0
Bd4,phytozome9_0,gene,4680156,4682824,.,-,.,Bradi4g05590,1
Bd4,phytozome9_0,gene,4684774,4692299,.,+,.,Bradi4g05600,0
Bd4,phytozome9_0,gene,4692755,4698717,.,-,.,Bradi4g05610,0
Bd4,phytozome9_0,gene,4702981,4703510,.,-,.,Bradi4g05620,1
Bd4,phytozome9_0,gene,4707499,4708284,.,-,.,Bradi4g05630,0
Bd4,phytozome9_0,gene,4711295,4712099,.,-,.,Bradi4g05640,0
Bd4,phytozome9_0,gene,4715043,4715742,.,-,.,Bradi4g05650,0
Bd4,phytozome9_0,gene,4726178,4726983,.,-,.,Bradi4g05660,0
Bd4,phytozome9_0,gene,4733418,4734970,.,-,.,Bradi4g05670,0
Bd4,phytozome9_0,gene,4737156,4737512,.,-,.,Bradi4g05675,0
Bd4,phytozome9_0,gene,4744603,4749023,.,-,.,Bradi4g05680,0
Bd4,phytozome9_0,gene,4751773,4756631,.,-,.,Bradi4g05690,0
Bd4,phytozome9_0,gene,4758531,4760240,.,-,.,Bradi4g05700,0
Bd4,phytozome9_0,gene,4763361,4769113,.,-,.,Bradi4g05710,0
Bd4,phytozome9_0,gene,4769878,4771704,.,+,.,Bradi4g05720,2
Bd4,phytozome9_0,gene,4773295,4775573,.,-,.,Bradi4g05730,1
Bd4,phytozome9_0,gene,4778434,4779485,.,+,.,Bradi4g05735,1
Bd4,phytozome9_0,gene,4784655,4785810,.,+,.,Bradi4g05740,1
Bd4,phytozome9_0,gene,4786059,4787129,.,+,.,Bradi4g05750,2
Bd4,phytozome9_0,gene,4789005,4789647,.,+,.,Bradi4g05760,1
Bd4,phytozome9_0,gene,4790122,4792431,.,-,.,Bradi4g05770,0
Bd4,phytozome9_0,gene,4794030,4795538,.,-,.,Bradi4g05780,0
Bd4,phytozome9_0,gene,4801224,4806693,.,-,.,Bradi4g05790,1
Bd4,phytozome9_0,gene,4814013,4815235,.,-,.,Bradi4g05800,1
Bd4,phytozome9_0,gene,4824569,4827107,.,-,.,Bradi4g05810,0
Bd4,phytozome9_0,gene,4830356,4836234,.,-,.,Bradi4g05817,0
Bd4,phytozome9_0,gene,4837753,4840538,.,+,.,Bradi4g05830,0
Bd4,phytozome9_0,gene,4841046,4843535,.,-,.,Bradi4g05840,2
Bd4,phytozome9_0,gene,4849673,4850909,.,-,.,Bradi4g05850,1
Bd4,phytozome9_0,gene,4853925,4855138,.,-,.,Bradi4g05855,2
Bd4,phytozome9_0,gene,4856816,4859966,.,+,.,Bradi4g05860,1
Bd4,phytozome9_0,gene,4863523,4868541,.,-,.,Bradi4g05870,1
Bd4,phytozome9_0,gene,4869237,4870064,.,+,.,Bradi4g05880,1
Bd4,phytozome9_0,gene,4875156,4876683,.,+,.,Bradi4g05890,1
Bd4,phytozome9_0,gene,4877933,4882627,.,+,.,Bradi4g05897,0
Bd4,phytozome9_0,gene,4886768,4891661,.,-,.,Bradi4g05910,0
Bd4,phytozome9_0,gene,4898961,4902390,.,+,.,Bradi4g05917,0
Bd4,phytozome9_0,gene,4902778,4907099,.,-,.,Bradi4g05930,0
Bd4,phytozome9_0,gene,4907372,4910770,.,-,.,Bradi4g05940,0
Bd4,phytozome9_0,gene,4913471,4917078,.,+,.,Bradi4g05950,0
Bd4,phytozome9_0,gene,4919002,4921759,.,-,.,Bradi4g05960,0
Bd4,phytozome9_0,gene,4923603,4927594,.,+,.,Bradi4g05970,1
Bd4,phytozome9_0,gene,4956545,4962157,.,+,.,Bradi4g05980,1
Bd4,phytozome9_0,gene,4964422,4966151,.,+,.,Bradi4g05990,1
Bd4,phytozome9_0,gene,4968484,4973357,.,-,.,Bradi4g06000,2
Bd4,phytozome9_0,gene,4984740,4985551,.,+,.,Bradi4g06010,1
Bd4,phytozome9_0,gene,4987194,4988893,.,-,.,Bradi4g06017,0
Bd4,phytozome9_0,gene,4990283,4993019,.,+,.,Bradi4g06030,1
Bd4,phytozome9_0,gene,4993639,4994308,.,+,.,Bradi4g06040,0
Bd4,phytozome9_0,gene,4999531,5002249,.,+,.,Bradi4g06047,4
Bd4,phytozome9_0,gene,5023607,5027835,.,+,.,Bradi4g06060,0
Bd4,phytozome9_0,gene,5042438,5045506,.,+,.,Bradi4g06067,1
Bd4,phytozome9_0,gene,5047808,5048674,.,-,.,Bradi4g06080,0
Bd4,phytozome9_0,gene,5050945,5055980,.,-,.,Bradi4g06087,0
